,page,country,rev_id,quality,population,region
24791,Yevgeny Primakov,Russia,803791949,GA,146.733,EUROPE
24792,Viktor Khristenko,Russia,803934346,C,146.733,EUROPE
24793,Andrei Zhdanov,Russia,803941485,C,146.733,EUROPE
24794,Nikolai Valuev,Russia,804030176,C,146.733,EUROPE
24795,Viktor Tolokonsky,Russia,804051970,Stub,146.733,EUROPE
24796,Anatoly Lokot,Russia,804052279,Stub,146.733,EUROPE
24797,Vladimir Gorodetsky,Russia,804052443,Start,146.733,EUROPE
24798,Head of the Republic of Buryatia,Russia,804053612,Stub,146.733,EUROPE
24799,Alexander Vinnikov,Russia,804054957,Start,146.733,EUROPE
24800,Aleksandr Smetanov,Russia,804069464,Stub,146.733,EUROPE
24801,Alexander Dabravolski,Russia,804091882,Start,146.733,EUROPE
24802,Nikolai Shchelokov,Russia,804206195,GA,146.733,EUROPE
24803,Petrus Brovka,Russia,804217321,Start,146.733,EUROPE
24804,Igor Ivanov,Russia,804240903,Start,146.733,EUROPE
24805,Nikolai Patrushev,Russia,804241447,C,146.733,EUROPE
24806,Geydar Dzhemal,Russia,804260808,C,146.733,EUROPE
24807,Eduard Limonov,Russia,804261661,C,146.733,EUROPE
24808,Nikolai Belyaev,Russia,804339967,Start,146.733,EUROPE
24809,Nikolay Maksyuta,Russia,804341827,Stub,146.733,EUROPE
24810,Moisei Uritsky,Russia,804350692,Start,146.733,EUROPE
24811,Grigory Anikeyev,Russia,804382439,Stub,146.733,EUROPE
24812,Sergey Sobyanin,Russia,804393666,C,146.733,EUROPE
24813,Alexey Gordeyev,Russia,804427200,Start,146.733,EUROPE
24814,Alexey Gromov,Russia,804458904,Start,146.733,EUROPE
24815,Sergey Yastrzhembsky,Russia,804458929,Start,146.733,EUROPE
24816,Fyodor Palen,Russia,804465687,Start,146.733,EUROPE
24817,Fyodor Trepov (senior),Russia,804465869,Start,146.733,EUROPE
24818,Governor (Russia),Russia,804501084,Start,146.733,EUROPE
24819,Vladimir Frederiks,Russia,804506990,Start,146.733,EUROPE
24820,Kongar-ol Ondar,Russia,804529984,Start,146.733,EUROPE
24821,Alexandra Kollontai,Russia,804554782,C,146.733,EUROPE
24822,Adam Amirilayev,Russia,804580957,Stub,146.733,EUROPE
24823,Pyotr Durnovo,Russia,804580983,Start,146.733,EUROPE
24824,Boris Ebzeyev,Russia,804607555,Start,146.733,EUROPE
24825,Artur Parfenchikov,Russia,804607655,Stub,146.733,EUROPE
24826,Viktor Zimin (politician),Russia,804608587,Stub,146.733,EUROPE
24827,Alexander Karlin,Russia,804610928,Stub,146.733,EUROPE
24828,Galaktion Alpaidze,Russia,804630027,C,146.733,EUROPE
24829,Galina Starovoytova,Russia,804653846,C,146.733,EUROPE
24830,Vasily Karazin,Russia,804721985,C,146.733,EUROPE
24831,Aman Tuleyev,Russia,804757755,C,146.733,EUROPE
24832,Oleg Korolyov,Russia,804758211,Stub,146.733,EUROPE
24833,Aleksandr Khoroshavin,Russia,804792833,Stub,146.733,EUROPE
24834,Oleg Kozhemyako,Russia,804793639,Stub,146.733,EUROPE
24835,Anton Alikhanov,Russia,804830088,C,146.733,EUROPE
24836,Olga Timofeeva,Russia,804861343,Stub,146.733,EUROPE
24837,Pyotr Valuyev,Russia,804875825,Start,146.733,EUROPE
24838,Pavel Gagarin,Russia,804955788,Start,146.733,EUROPE
24839,Alexei Khvostov,Russia,804956673,Start,146.733,EUROPE
24840,Ivan Tevosian,Russia,804956920,Stub,146.733,EUROPE
24841,Pyotr Masherov,Russia,804982360,Start,146.733,EUROPE
24842,Mikhail Borodin,Russia,804982460,C,146.733,EUROPE
24843,Minay Shmyryov,Russia,804982462,Start,146.733,EUROPE
24844,Stanislav Govorukhin,Russia,805017954,C,146.733,EUROPE
24845,Valentina Matviyenko,Russia,805023088,C,146.733,EUROPE
24846,Pavel Astakhov,Russia,805108758,GA,146.733,EUROPE
24847,Alexander Rosenbaum,Russia,805131937,C,146.733,EUROPE
24848,Nikolay Yusupov,Russia,805161805,Start,146.733,EUROPE
24849,Yuri Andropov,Russia,805296539,GA,146.733,EUROPE
24850,Alexander Bessmertnykh (politician),Russia,805326518,Start,146.733,EUROPE
24851,Paul Ignatieff,Russia,805337517,Start,146.733,EUROPE
24852,Nikolay Pavlovich Ignatyev,Russia,805337604,C,146.733,EUROPE
24853,Andrey Matveyev,Russia,805338822,Start,146.733,EUROPE
24854,Pavel Andreyevich Shuvalov,Russia,805339242,Start,146.733,EUROPE
24855,Peter Ivanovich Shuvalov,Russia,805339335,Start,146.733,EUROPE
24856,Dmitry Tolstoy,Russia,805339944,Start,146.733,EUROPE
24857,Pyotr Andreyevich Tolstoy,Russia,805340765,C,146.733,EUROPE
24858,Maria Kozhevnikova,Russia,805349341,Start,146.733,EUROPE
24859,Aleksandr Karelin,Russia,805372112,C,146.733,EUROPE
24860,Vladimir Fyodorovich Adlerberg,Russia,805378504,Start,146.733,EUROPE
24861,German Sadulaev,Russia,805378651,Start,146.733,EUROPE
24862,Rashid Nurgaliyev,Russia,805491526,Start,146.733,EUROPE
24863,Alexander Chernyshyov,Russia,805511855,Start,146.733,EUROPE
24864,Vadim Dengin,Russia,805550655,Start,146.733,EUROPE
24865,Georgy Beregovoy,Russia,805620546,C,146.733,EUROPE
24866,Maxim Oreshkin,Russia,805641174,Stub,146.733,EUROPE
24867,Dmitry Milyutin,Russia,805764416,Start,146.733,EUROPE
24868,Alexander Sergeyevich Makarov,Russia,805765267,C,146.733,EUROPE
24869,Igor Lebedev (politician),Russia,805787453,Start,146.733,EUROPE
24870,The Anarchist Prince,Russia,805789472,Stub,146.733,EUROPE
24871,Dmitry Peskov,Russia,805818257,Start,146.733,EUROPE
24872,Leonid Kalashnikov,Russia,805831538,Stub,146.733,EUROPE
24873,Vladimir Kashin,Russia,805831603,Stub,146.733,EUROPE
24874,Dmitry Novikov,Russia,805832297,Stub,146.733,EUROPE
24875,Konstantin Chernenko,Russia,805848377,C,146.733,EUROPE
24876,Polina Zhemchuzhina,Russia,805926046,C,146.733,EUROPE
24877,Lev Kamenev,Russia,805929146,C,146.733,EUROPE
24878,V. Volodarsky,Russia,805931981,C,146.733,EUROPE
24879,Heydar Aliyev,Russia,806053636,GA,146.733,EUROPE
24880,Samuil Greig,Russia,806082081,Stub,146.733,EUROPE
24881,Evgeny Markin,Russia,806088256,Start,146.733,EUROPE
24882,Sergei Pugachev,Russia,806154997,B,146.733,EUROPE
24883,Struve family,Russia,806161678,B,146.733,EUROPE
24884,Justas Paleckis,Russia,806175687,Start,146.733,EUROPE
24885,Sergei Obukhov,Russia,806201160,Stub,146.733,EUROPE
24886,Roman Abramovich,Russia,806204233,B,146.733,EUROPE
24887,Yury Kokov,Russia,806206941,Stub,146.733,EUROPE
24888,Alexander Stroganov,Russia,806225589,Stub,146.733,EUROPE
24889,Marat Khusnullin,Russia,806231584,C,146.733,EUROPE
24890,Alexander Sergeyevich Yakovlev,Russia,806241353,Start,146.733,EUROPE
24891,Andrei Vladimirovich Bogdanov,Russia,806248989,C,146.733,EUROPE
24892,Garry Kasparov,Russia,806275469,B,146.733,EUROPE
24893,Igor Levitin,Russia,806370452,C,146.733,EUROPE
24894,Vasily Skalon,Russia,806437433,Stub,146.733,EUROPE
24895,Mikhail Gorbachev,Russia,806492920,FA,146.733,EUROPE
24896,Yury Skuratov,Russia,806596118,Stub,146.733,EUROPE
24897,Mikhail Fridman,Russia,806695872,GA,146.733,EUROPE
24898,Nikolai Petrovsky,Russia,806710923,Start,146.733,EUROPE
24899,Roald Sagdeev,Russia,806739721,C,146.733,EUROPE
24900,Georgy Chicherin,Russia,806787463,C,146.733,EUROPE
24901,Grigory Potemkin,Russia,806805965,FA,146.733,EUROPE
24902,Grigory Yavlinsky,Russia,806806045,B,146.733,EUROPE
24903,Andrey Razumovsky,Russia,806820088,C,146.733,EUROPE
24904,Boris Nemtsov,Russia,806823521,B,146.733,EUROPE
24905,Levan Gogoberidze,Russia,806838834,Stub,146.733,EUROPE
24906,Mikheil Kakhiani,Russia,806838847,Stub,146.733,EUROPE
24907,Leon Trotsky,Russia,806850604,GA,146.733,EUROPE
24908,Aslan Dzharimov,Russia,806868634,Start,146.733,EUROPE
24909,Vladislav Tretiak,Russia,806895208,C,146.733,EUROPE
24910,Semyon Lavochkin,Russia,806910655,Start,146.733,EUROPE
24911,Mikhail Tereshchenko,Russia,806913211,C,146.733,EUROPE
24912,Matvey Skobelev,Russia,806917619,C,146.733,EUROPE
24913,Yekaterina Kuskova,Russia,806918552,B,146.733,EUROPE
24914,Pavel Ryabushinsky,Russia,806918857,Start,146.733,EUROPE
24915,Andrei Ivanovich Shingarev,Russia,806919183,Start,146.733,EUROPE
24916,Vladimir Kuzmin-Karavayev,Russia,806928362,Stub,146.733,EUROPE
24917,Sergey Mitrokhin,Russia,806943108,Stub,146.733,EUROPE
24918,Alexander Veshnyakov,Russia,806991055,Start,146.733,EUROPE
24919,Anatoly Lunacharsky,Russia,807016165,C,146.733,EUROPE
24920,Sergei Witte,Russia,807077628,FA,146.733,EUROPE
24921,Sofia Panina,Russia,807103079,C,146.733,EUROPE
24922,Valentina Tereshkova,Russia,807140934,C,146.733,EUROPE
24923,Valery Gazzaev,Russia,807184804,Start,146.733,EUROPE
24924,Vladimir Zhirinovsky,Russia,807204641,B,146.733,EUROPE
24925,Lyudmila Narusova,Russia,807207036,Start,146.733,EUROPE
24926,Pavel Borodin,Russia,807227876,Start,146.733,EUROPE
24927,Tatyana Yumasheva,Russia,807243616,Start,146.733,EUROPE
24928,Dmitri Bantysh-Kamensky,Russia,807277125,C,146.733,EUROPE
24929,Igor Sechin,Russia,807278481,C,146.733,EUROPE
24930,Alexey Ulyukaev,Russia,807279211,Start,146.733,EUROPE
24931,Maria Gaidar,Russia,807283488,GA,146.733,EUROPE
24932,Lavrentiy Beria,Russia,807293910,C,146.733,EUROPE
24933,Yevgeny Savchenko,Russia,807310583,Stub,146.733,EUROPE
24934,Vladimir Lenin,Russia,807340102,FA,146.733,EUROPE
24935,Joseph Stalin,Russia,807340998,FA,146.733,EUROPE
24936,Marat Safin,Russia,807343155,C,146.733,EUROPE
24937,Natalya Narochnitskaya,Russia,807343220,Start,146.733,EUROPE
24938,Saparmurat Niyazov,Russia,807345693,C,146.733,EUROPE
24939,Sergey Kirov,Russia,807355042,C,146.733,EUROPE
24940,Catherine the Great,Russia,807355465,B,146.733,EUROPE
24941,Benyamin Kayurov,Russia,807367892,Stub,146.733,EUROPE
24942,Vladimir Dzhanibekov,Russia,807373913,C,146.733,EUROPE
24943,Yulia Shoygu,Russia,807375276,Start,146.733,EUROPE
24944,Boris Bugayev,Russia,807380909,Start,146.733,EUROPE
24945,Alexander Kerensky,Russia,807415221,C,146.733,EUROPE
24946,Mikhail Prokhorov,Russia,807444705,C,146.733,EUROPE
24947,Mark Feygin,Russia,807475576,C,146.733,EUROPE
24948,Template:Tanzania-mayor-stub,Tanzania,446465586,Stub,59.733999999999995,AFRICA
24949,Template:Tanzania-politician-stub,Tanzania,446468308,Stub,59.733999999999995,AFRICA
24950,Template:Tanzania-diplomat-stub,Tanzania,549366748,Stub,59.733999999999995,AFRICA
24951,Hemed Khamis,Tanzania,585894477,Stub,59.733999999999995,AFRICA
24952,Jeremiah Kasambala,Tanzania,629818376,Stub,59.733999999999995,AFRICA
24953,Faida Mohamed Bakar,Tanzania,671029717,Stub,59.733999999999995,AFRICA
24954,Rosebud Kurwijila,Tanzania,699701755,Stub,59.733999999999995,AFRICA
24955,Remidus E. Kissassi,Tanzania,705961390,Stub,59.733999999999995,AFRICA
24956,Haji Mussa Kitole,Tanzania,706183416,Stub,59.733999999999995,AFRICA
24957,Jumbe Rajab Jumbe,Tanzania,706281586,Stub,59.733999999999995,AFRICA
24958,Leonard Shayo,Tanzania,706495975,Stub,59.733999999999995,AFRICA
24959,Sengondo Mvungi,Tanzania,706496028,Stub,59.733999999999995,AFRICA
24960,Paul Henry Kyara,Tanzania,706496086,Stub,59.733999999999995,AFRICA
24961,Mohamed Rished Abdallah,Tanzania,709790631,Stub,59.733999999999995,AFRICA
24962,Juma Akukweti,Tanzania,709790778,Start,59.733999999999995,AFRICA
24963,Ali Haji Ali,Tanzania,709790909,Stub,59.733999999999995,AFRICA
24964,Riziki Omar Juma,Tanzania,709979454,Stub,59.733999999999995,AFRICA
24965,Haji Mwita Haji,Tanzania,709979697,Stub,59.733999999999995,AFRICA
24966,Zainab Amir Gama,Tanzania,709979729,Stub,59.733999999999995,AFRICA
24967,Stephen Jones Galinoma,Tanzania,709979742,Stub,59.733999999999995,AFRICA
24968,Hassan Chande Kigwalilo,Tanzania,709980087,Stub,59.733999999999995,AFRICA
24969,Salim Abdallah Khalfan,Tanzania,709980224,Stub,59.733999999999995,AFRICA
24970,Stanley Kevela,Tanzania,709980237,Stub,59.733999999999995,AFRICA
24971,Nazir Karamagi,Tanzania,709980378,Start,59.733999999999995,AFRICA
24972,Phares Kashemeza Kabuye,Tanzania,709980475,Stub,59.733999999999995,AFRICA
24973,Siraju Juma Kaboyonga,Tanzania,709980489,Stub,59.733999999999995,AFRICA
24974,Batilda Salha Burian,Tanzania,710911346,Stub,59.733999999999995,AFRICA
24975,Ameir Ali Ameir,Tanzania,712050205,Stub,59.733999999999995,AFRICA
24976,Joel Bendera,Tanzania,712068906,Stub,59.733999999999995,AFRICA
24977,Maua Abeid Daftari,Tanzania,712082170,Stub,59.733999999999995,AFRICA
24978,Ali Mwinyigogo,Tanzania,712766657,Stub,59.733999999999995,AFRICA
24979,Patrick Chokala,Tanzania,714688037,Stub,59.733999999999995,AFRICA
24980,Jaka Mwambi,Tanzania,714862657,Stub,59.733999999999995,AFRICA
24981,Meryce Mussa Emmanuel,Tanzania,715165020,Stub,59.733999999999995,AFRICA
24982,Paschal Constantine Degera,Tanzania,717702453,Stub,59.733999999999995,AFRICA
24983,Rajab Ahmad Juma,Tanzania,718036963,Stub,59.733999999999995,AFRICA
24984,Simeon Laiseri,Tanzania,722809464,Stub,59.733999999999995,AFRICA
24985,Kleist Sykes,Tanzania,723316359,Stub,59.733999999999995,AFRICA
24986,Philip Mangula,Tanzania,723484442,Stub,59.733999999999995,AFRICA
24987,Yusuf Makamba,Tanzania,723774726,Stub,59.733999999999995,AFRICA
24988,Wilson Mukama,Tanzania,723777455,Stub,59.733999999999995,AFRICA
24989,Horace Kolimba,Tanzania,723777527,Stub,59.733999999999995,AFRICA
24990,Timothy Apiyo,Tanzania,723948684,Stub,59.733999999999995,AFRICA
24991,Teddy Louise Kasella-Bantu,Tanzania,724510861,Stub,59.733999999999995,AFRICA
24992,Ame Pandu Ame,Tanzania,724678968,Stub,59.733999999999995,AFRICA
24993,John Heche,Tanzania,724859665,Stub,59.733999999999995,AFRICA
24994,Mateo Qares,Tanzania,725029600,Stub,59.733999999999995,AFRICA
24995,Geoffrey Charles Lawrence,Tanzania,725284673,Stub,59.733999999999995,AFRICA
24996,Mbegha,Tanzania,727994519,Start,59.733999999999995,AFRICA
24997,Kimweri ye Nyumbai,Tanzania,728211265,GA,59.733999999999995,AFRICA
24998,Ali Mohamed Shein,Tanzania,730428322,Start,59.733999999999995,AFRICA
24999,Nuru Awadhi Bafadhili,Tanzania,732171396,Stub,59.733999999999995,AFRICA
25000,Frederick Sumaye,Tanzania,734019080,Stub,59.733999999999995,AFRICA
25001,John Mwakangale,Tanzania,735190518,Start,59.733999999999995,AFRICA
25002,Felister Aloyce Bura,Tanzania,735636657,Stub,59.733999999999995,AFRICA
25003,Bibi Titi Mohammed,Tanzania,735737567,Start,59.733999999999995,AFRICA
25004,Amani W. A. Kabourou,Tanzania,738088103,Stub,59.733999999999995,AFRICA
25005,Fatma Abdulhabib Fereji,Tanzania,738480484,Stub,59.733999999999995,AFRICA
25006,Bakari Shamis Faki,Tanzania,738480491,Stub,59.733999999999995,AFRICA
25007,Hassan Rajab Khatib,Tanzania,738480504,Stub,59.733999999999995,AFRICA
25008,Mwajuma Hassan Khamis,Tanzania,738480508,Stub,59.733999999999995,AFRICA
25009,Mgeni Jadi Kadika,Tanzania,738480520,RevisionNotFound: Could not find revision ({revision}:738480520),59.733999999999995,AFRICA
25010,Abdullah Mwinyi,Tanzania,742237674,Stub,59.733999999999995,AFRICA
25011,Issa Kassim Issa,Tanzania,743920089,Stub,59.733999999999995,AFRICA
25012,Ania Said Chaurembo,Tanzania,744275097,Stub,59.733999999999995,AFRICA
25013,Roland Brown,Tanzania,745120445,Start,59.733999999999995,AFRICA
25014,Aziza Sleyum Ally,Tanzania,745750306,Stub,59.733999999999995,AFRICA
25015,Shoka Khamis Juma,Tanzania,745800872,Stub,59.733999999999995,AFRICA
25016,Emmanuel Makaidi,Tanzania,746367950,Stub,59.733999999999995,AFRICA
25017,Mirambo,Tanzania,746935238,Start,59.733999999999995,AFRICA
25018,Abubakar Khamis Bakary,Tanzania,749363493,Stub,59.733999999999995,AFRICA
25019,Athumani S. Janguo,Tanzania,749488069,Stub,59.733999999999995,AFRICA
25020,Juma Duni Haji,Tanzania,750357494,Start,59.733999999999995,AFRICA
25021,Omar Ali Juma,Tanzania,752223339,Start,59.733999999999995,AFRICA
25022,Ali Tarab Ali,Tanzania,757666866,Stub,59.733999999999995,AFRICA
25023,Zakia Meghji,Tanzania,760150452,Stub,59.733999999999995,AFRICA
25024,Samuel Mchele Chitalilo,Tanzania,761236986,Stub,59.733999999999995,AFRICA
25025,Saleh Ali Farrah,Tanzania,762483439,Stub,59.733999999999995,AFRICA
25026,List of Speakers of the National Assembly of Tanganyika,Tanzania,769153954,Stub,59.733999999999995,AFRICA
25027,Ahmed Hassan Diria,Tanzania,773024393,Stub,59.733999999999995,AFRICA
25028,Amina Salum Ali,Tanzania,776699041,Stub,59.733999999999995,AFRICA
25029,Johnson Mwanyika,Tanzania,777303881,Stub,59.733999999999995,AFRICA
25030,Juma Ngasongwa,Tanzania,777808010,Stub,59.733999999999995,AFRICA
25031,Abdulrahman Kinana,Tanzania,779721627,Stub,59.733999999999995,AFRICA
25032,Rashidi Kawawa,Tanzania,780260342,Stub,59.733999999999995,AFRICA
25033,Vuai Abdallah Khamis,Tanzania,783047507,Stub,59.733999999999995,AFRICA
25034,Feetham Filipo Banyikwa,Tanzania,783052525,Stub,59.733999999999995,AFRICA
25035,Charles N. Keenja,Tanzania,783143945,Stub,59.733999999999995,AFRICA
25036,Tulia Ackson,Tanzania,783462162,Start,59.733999999999995,AFRICA
25037,Michael Laizer,Tanzania,783828906,Stub,59.733999999999995,AFRICA
25038,Kimweri Mputa Magogo,Tanzania,786181650,Start,59.733999999999995,AFRICA
25039,Sam Joseph Ntiro,Tanzania,786217752,Start,59.733999999999995,AFRICA
25040,Liberata Mulamula,Tanzania,786327860,Stub,59.733999999999995,AFRICA
25041,Pius Msekwa,Tanzania,787321208,Stub,59.733999999999995,AFRICA
25042,Mwadini Abbas Jecha,Tanzania,787343275,Stub,59.733999999999995,AFRICA
25043,Abdisalaam Issa Khatib,Tanzania,787391321,Stub,59.733999999999995,AFRICA
25044,Abdullah Kassim Hanga,Tanzania,787405667,Stub,59.733999999999995,AFRICA
25045,Bonnah Kaluwa,Tanzania,787750001,Start,59.733999999999995,AFRICA
25046,Halima Abdallah Bulembo,Tanzania,787761659,Stub,59.733999999999995,AFRICA
25047,Charles Muguta Kajege,Tanzania,787984122,Stub,59.733999999999995,AFRICA
25048,Aisha Omar Kigoda,Tanzania,787997453,Stub,59.733999999999995,AFRICA
25049,Tuvako Manongi,Tanzania,788040381,Stub,59.733999999999995,AFRICA
25050,Rashid Abdallah,Tanzania,788962477,Stub,59.733999999999995,AFRICA
25051,Abdul-Aziz Abood,Tanzania,788962486,Stub,59.733999999999995,AFRICA
25052,Abdalla Ali,Tanzania,788962499,Stub,59.733999999999995,AFRICA
25053,Juma Ali,Tanzania,788962502,Stub,59.733999999999995,AFRICA
25054,Mbarouk Ali,Tanzania,788962504,Stub,59.733999999999995,AFRICA
25055,Hussein Amar,Tanzania,788962507,Stub,59.733999999999995,AFRICA
25056,Abdallah Ameir,Tanzania,788962511,Stub,59.733999999999995,AFRICA
25057,Kheri Ameir,Tanzania,788962514,Stub,59.733999999999995,AFRICA
25058,Abdulsalaam Amer,Tanzania,788962520,Stub,59.733999999999995,AFRICA
25059,Said Arfi,Tanzania,788962521,Stub,59.733999999999995,AFRICA
25060,Idd Azzan,Tanzania,788962538,Stub,59.733999999999995,AFRICA
25061,Omary Badwel,Tanzania,788962541,Stub,59.733999999999995,AFRICA
25062,Salum Barwany,Tanzania,788962547,Stub,59.733999999999995,AFRICA
25063,Gosbert Blandes,Tanzania,788962552,Stub,59.733999999999995,AFRICA
25064,Lolesia Bukwimba,Tanzania,788962554,Stub,59.733999999999995,AFRICA
25065,Selemani Bungara,Tanzania,788962559,Stub,59.733999999999995,AFRICA
25066,Agripina Buyogera,Tanzania,788962566,Stub,59.733999999999995,AFRICA
25067,Saidi Bwanamdogo,Tanzania,788962568,Stub,59.733999999999995,AFRICA
25068,Jerome Bwanausi,Tanzania,788962570,Stub,59.733999999999995,AFRICA
25069,Kisyeri Chambiri,Tanzania,788962709,Stub,59.733999999999995,AFRICA
25070,Cyril Chami,Tanzania,788962714,Stub,59.733999999999995,AFRICA
25071,Pindi Chana,Tanzania,788962806,Stub,59.733999999999995,AFRICA
25072,John Cheyo,Tanzania,788962932,Stub,59.733999999999995,AFRICA
25073,Amina Chifupa,Tanzania,788963094,Stub,59.733999999999995,AFRICA
25074,Mathias Chikawe,Tanzania,788963144,Stub,59.733999999999995,AFRICA
25075,Christopher Chiza,Tanzania,788963342,Stub,59.733999999999995,AFRICA
25076,Muhammad Chomboh,Tanzania,788963343,Stub,59.733999999999995,AFRICA
25077,Amina Clement,Tanzania,788963346,Stub,59.733999999999995,AFRICA
25078,Hasnain Dewji,Tanzania,788963349,Stub,59.733999999999995,AFRICA
25079,Hawa Ghasia,Tanzania,788963378,Start,59.733999999999995,AFRICA
25080,Ali Juma Haji,Tanzania,788963381,Stub,59.733999999999995,AFRICA
25081,Khatib Haji,Tanzania,788963387,Stub,59.733999999999995,AFRICA
25082,Hamad Ali Hamad,Tanzania,788963434,Stub,59.733999999999995,AFRICA
25083,Aeshi Hilaly,Tanzania,788963439,Stub,59.733999999999995,AFRICA
25084,Terezya Huvisa,Tanzania,788963454,Stub,59.733999999999995,AFRICA
25085,Yahya Kassim Issa,Tanzania,788963473,Stub,59.733999999999995,AFRICA
25086,Waride Jabu,Tanzania,788963479,Stub,59.733999999999995,AFRICA
25087,Jaddy Simai Jaddy,Tanzania,788963484,Stub,59.733999999999995,AFRICA
25088,Juma Sururu Juma,Tanzania,788963515,Stub,59.733999999999995,AFRICA
25089,Hamoud Jumaa,Tanzania,788963520,Stub,59.733999999999995,AFRICA
25090,David Kafulila,Tanzania,788963589,Stub,59.733999999999995,AFRICA
25091,Khamis Kagasheki,Tanzania,788963627,Start,59.733999999999995,AFRICA
25092,Moshi Kakoso,Tanzania,788963649,Stub,59.733999999999995,AFRICA
25093,Innocent Kalogeris,Tanzania,788963655,Stub,59.733999999999995,AFRICA
25094,Titus Kamani,Tanzania,788963671,Stub,59.733999999999995,AFRICA
25095,Sinkamba Kandege,Tanzania,788963675,Stub,59.733999999999995,AFRICA
25096,Juma Kapuya,Tanzania,788963681,Stub,59.733999999999995,AFRICA
25097,Mariam Kasembe,Tanzania,788963689,Stub,59.733999999999995,AFRICA
25098,Sylvester Kasulumbayi,Tanzania,788963696,Stub,59.733999999999995,AFRICA
25099,Eustace Katagira,Tanzania,788963706,Stub,59.733999999999995,AFRICA
25100,Shukuru Kawambwa,Tanzania,788963710,Stub,59.733999999999995,AFRICA
25101,Vita Kawawa,Tanzania,788963712,Stub,59.733999999999995,AFRICA
25102,Stephen Kebwe,Tanzania,788963733,Stub,59.733999999999995,AFRICA
25103,Ally Keissy,Tanzania,788963735,Stub,59.733999999999995,AFRICA
25104,Kheir Khamis,Tanzania,788963746,Stub,59.733999999999995,AFRICA
25105,Sadifa Khamis,Tanzania,788963749,Stub,59.733999999999995,AFRICA
