,rev_id,article_quality,page,country
25564,789160708,C,Billy Fox (politician),Ireland
25565,789160712,Stub,György Nyisztor,Hungary
25566,789160779,Start,"Alexis FitzGerald, Jnr",Ireland
25567,789161037,Stub,Ivan Nikolaevich Popov,Russia
25568,789162563,Stub,Jenő Landler,Hungary
25569,789166025,C,Oleksiy Honcharenko,Ukraine
25570,789169163,Start,André Dieudonné Berre,Gabon
25571,789170704,Start,Antonin Dubost,France
25572,789172445,C,Alexandre Pétion,Haiti
25573,789175960,Stub,Adam Malima,Tanzania
25574,789178189,Stub,Aneesa Ahmed,Maldives
25575,789178493,Stub,Gyula Thürmer,Hungary
25576,789178921,Start,Anel Omar Rodríguez,Panama
25577,789182107,Start,Sheikh Omar Faye,Gambia
25578,789183112,Start,Össur Skarphéðinsson,Iceland
25579,789183243,Stub,Gunnar Birgisson,Iceland
25580,789183466,Start,Árni Þór Sigurðsson,Iceland
25581,789183550,Start,Abu al-Qasim al-Zayyani,Morocco
25582,789183735,Start,Katrín Jakobsdóttir,Iceland
25583,789184761,Start,Renée Bordereau,France
25584,789185406,Stub,Helgi Hrafn Gunnarsson,Iceland
25585,789186353,Start,Ilmur Kristjánsdóttir,Iceland
25586,789187598,Start,Mary Banotti,Ireland
25587,789188260,C,Ange-Félix Patassé,Central African Republic
25588,789196320,Stub,Angela Gerekou,Greece
25589,789196362,C,Angela Giron,United States
25590,789198518,C,Angela Owen-Taylor,Australia
25591,789199782,C,Angela Vode,Slovenia
25592,789202437,Stub,Angelika Brunkhorst,Germany
25593,789205102,C,Otto Jelinek,Canada
25594,789209486,Stub,Angelo Vaccarezza,Italy
25595,789209984,C,Tibor Szamuely,Hungary
25596,789210595,Stub,Pierre Baudin,France
25597,789210610,Stub,Émile Berlia,France
25598,789210612,Stub,René Besse,France
25599,789210623,Stub,Jacques Alexandre Bixio,France
25600,789210630,Stub,André Bord,France
25601,789210702,Stub,Jean-Baptiste Chaudié,France
25602,789210713,Stub,Jean Cluzel,France
25603,789210721,Stub,Pierre Courant,France
25604,789210756,Stub,Jean-Marie Demange,France
25605,789210771,Stub,Pierre Frédéric Dorian,France
25606,789210787,Stub,Marc Fesneau,France
25607,789210790,Start,Joseph Fleuriau d'Armenonville,France
25608,789210810,Start,Martin-Michel-Charles Gaudin,France
25609,789210812,Stub,Jean de Gaulle,France
25610,789210817,Start,Armand Gauthier,France
25611,789210864,C,"Jean-Guillaume, baron Hyde de Neuville",France
25612,789210888,Stub,Bruno Joncour,France
25613,789210907,Stub,Christian de La Malène,France
25614,789210962,Stub,Edmond Lefebvre du Prey,France
25615,789211106,Start,Étienne-Denis Pasquier,France
25616,789211173,Start,Jérôme Rivière,France
25617,789211182,Stub,Henri Rochereau,France
25618,789211231,Stub,Louis Sanmarco,France
25619,789211243,Start,"Jean-Baptiste Colbert, Marquis de Seignelay",France
25620,789211247,Stub,Louis Serre (politician),France
25621,789212079,Stub,Eduardo Bailey,Mexico
25622,789213751,C,Dana Seetahal,Trinidad and Tobago
25623,789214404,Stub,Emmanuel Bodjollé,Togo
25624,789215364,C,Ernest Morrell,United States
25625,789217917,Stub,Robin Scott (Western Australian politician),Australia
25626,789222680,Stub,Hassan Sabeh,Lebanon
25627,789223457,Start,Mikhail Yevdokimov,Russia
25628,789227920,Start,Frederick Chien,Taiwan
25629,789228288,Stub,Juan Mora Fernández,Costa Rica
25630,789228300,Stub,Zemach Shabad,Lithuania
25631,789228790,Start,Hani al-Hassan,Palestinian Territory
25632,789230538,Start,Henry Adefope,Nigeria
25633,789230984,Stub,Nawab Ali Haider Khan,India
25634,789231974,Stub,Wataru Ishizaka,Japan
25635,789234893,Stub,Ibrahim Spinzada,Afghanistan
25636,789235887,Stub,Béla Szántó,Hungary
25637,789238002,Start,Rafael del Pino (pilot),Cuba
25638,789245678,Stub,Rudolf Friedrich,Switzerland
25639,789245984,Stub,Jean-Luc Fugit,France
25640,789246008,Stub,Sira Sylla,France
25641,789246033,Stub,Sophie Errante,France
25642,789246052,Stub,Didier Paris,France
25643,789246211,Stub,Animesh Debbarma,India
25644,789246788,Start,Win Myat Aye,Myanmar
25645,789246986,Stub,Aye Maung,Myanmar
25646,789250037,Stub,Anita Błochowiak,Poland
25647,789250425,Stub,M. Satchithanandan,Sri Lanka
25648,789250920,Stub,Louis Jung,France
25649,789252954,C,Anja Hajduk,Germany
25650,789253456,GA,James FitzGerald (New Zealand politician),United Kingdom
25651,789254429,Stub,Crosbie Ward,New Zealand
25652,789256143,Stub,Thomas Morrow (Australian politician),Australia
25653,789258720,C,Robert Wynyard,Cape Colony
25654,789258760,Start,Robert Hart (politician),New Zealand
25655,789258801,Start,James Kelham,New Zealand
25656,789260871,Stub,Salvatore Lauricella,Italy
25657,789261267,Start,Knud Kristensen,Denmark
25658,789261984,Stub,Isabella Adinolfi,Italy
25659,789262004,Start,Mario Baccini,Italy
25660,789262051,Stub,Carlo Bon Compagni di Mombello,Italy
25661,789262058,Stub,Giovanni Battista Borea d'Olmo,Italy
25662,789262068,Start,Carlo Cadorna,Italy
25663,789262079,Stub,Raffaele Cappelli,Italy
25664,789262088,Stub,Luca Ceriscioli,Italy
25665,789262101,Stub,Angelo Maria Cicolani,Italy
25666,789262104,Stub,Andrea Costa,Italy
25667,789262271,Start,Ann Barker,Australia
25668,789262278,Stub,Aldo Finzi (politician),Italy
25669,789262301,Stub,Gabriella Giammanco,Italy
25670,789262327,C,Ada Gobetti,Italy
25671,789262328,Stub,Antonio Greppi,Italy
25672,789262340,Start,Stefano Jacini,Italy
25673,789262347,Start,Alexander Langer,Italy
25674,789262395,Stub,Angela Maraventano,Italy
25675,789262399,Stub,Luigi Aldrovandi Marescotti,Italy
25676,789262401,Start,Piero Marrazzo,Italy
25677,789262428,Stub,Luigi Mazzella,Italy
25678,789262449,Stub,Mara Mucci,Italy
25679,789262459,Stub,Mario Oliverio,Italy
25680,789262475,Stub,Giovanna Palma,Italy
25681,789262484,Stub,Giuseppe Paratore,Italy
25682,789262494,Start,Alfonso Pecoraro Scanio,Italy
25683,789262504,Stub,Carlo Pezzati,Italy
25684,789262505,Stub,Francesco Pigliaru,Italy
25685,789262509,Stub,Paola Pinna,Italy
25686,789262513,Stub,Michele Pinto,Italy
25687,789262518,Stub,Marcello Pittella,Italy
25688,789262544,Stub,Laura Ravetto,Italy
25689,789262586,Stub,Gessica Rostellato,Italy
25690,789262588,Start,Antonio Ruberti,Italy
25691,789262599,Stub,Daniela Sbrollini,Italy
25692,789263095,Start,Ivan Lorković,Carniolan
25693,789263335,Start,Ruggero Settimo,Italy
25694,789263338,Stub,Elisa Simoni,Italy
25695,789263390,Stub,Giuseppe Vegas,Italy
25696,789263396,Stub,Liliana Ventricelli,Italy
25697,789263405,Stub,Roberto Villetti,Italy
25698,789263418,Start,Vincenzo Visco,Italy
25699,789263999,Stub,Mario Chiesa (politician),Italy
25700,789264026,Stub,Bobo Craxi,Italy
25701,789264419,Stub,Giuseppe Torri,Italy
25702,789264437,Stub,Maurizio Valenzi,Italy
25703,789265647,Stub,Max Ferrari,Italy
25704,789265755,Stub,Federico Seismit-Doda,Italy
25705,789266171,Stub,François Dufour,France
25706,789266175,Stub,Harry Durimel,France
25707,789266513,Start,Giovanni Amendola,Italy
25708,789267314,Stub,Slavko Cuvaj,Croatia
25709,789267320,Start,Slavko Dokmanović,Serbia
25710,789267332,Stub,Ferenc Esterházy (1715–1785),Croatia
25711,789267342,Start,Vilim Herman,Croatia
25712,789267429,Start,Nenad Porges,Croatia
25713,789267451,Start,Iván Skerlecz,Hungary
25714,789267837,Start,Judith Blake,United Kingdom
25715,789268389,Stub,Hans Bonte,Belgium
25716,789268446,Start,Philippe Busquin,Belgium
25717,789268452,Start,Jos Chabert,Belgium
25718,789268468,Stub,Lucien Cooremans,Belgium
25719,789268488,Stub,Louis de Brouchoven de Bergeyck,Belgium
25720,789268503,Stub,Ernest Louis de Gonzague Vandenpeereboom,Belgium
25721,789268509,Stub,Charles de Kerchove de Denterghem,Belgium
25722,789268515,Stub,Josse Joseph de Lehaye,Belgium
25723,789268524,Stub,Emile De Mot,Belgium
25724,789268531,Stub,Camille de Tornaco,Belgium
25725,789268540,Stub,Leopold De Wael,Belgium
25726,789268541,Stub,August De Winter,Belgium
25727,789268549,Start,Noël Delfosse,Belgium
25728,789268562,Stub,Léon Dens,Belgium
25729,789268564,Stub,André Denys,Belgium
25730,789268573,Stub,Pierre Descamps,Belgium
25731,789268578,Stub,Victor Desguin,Belgium
25732,789268691,Stub,Octave Dierckx,Belgium
25733,789268704,Start,Émile Digneffe,Belgium
25734,789268716,Stub,Charles du Bois de Vroylande,Belgium
25735,789268729,Start,André-Napoléon Fontainas,Belgium
25736,789268730,Stub,Michel Foret,Belgium
25737,789268737,Start,Jacqueline Galant,Belgium
25738,789268745,Stub,Jacques Gennen,Belgium
25739,789268749,Stub,Robert Gillon,Belgium
25740,789268760,Stub,Frans Grootjans,Belgium
25741,789268773,Start,Camille Gutt,Belgium
25742,789268783,Start,Paul Hymans,Belgium
25743,789268792,Start,Paul-Émile Janson,Belgium
25744,789268794,Start,Cécile Jodogne,Belgium
25745,789268803,Start,Paul Kronacker,Belgium
25746,789268811,Stub,Charles Lemonnier,Belgium
25747,789268828,Stub,Hippolyte Lippens,Belgium
25748,789268833,Stub,Jan Frans Loos,Belgium
25749,789268836,Stub,Charles Magnette,Belgium
25750,789268845,Start,Adolphe Max,Belgium
25751,789268854,Stub,Jean-Baptiste Minne-Barth,Belgium
25752,789268857,Stub,Roger Motz,Belgium
25753,789268859,Stub,Anne-Sylvie Mouzon,Belgium
25754,789268861,Stub,Auguste Orts,Belgium
25755,789268867,Stub,Camille Paulus,Belgium
25756,789268869,Stub,Jan Peeters (politician),Belgium
25757,789268870,Start,Kris Peeters,Belgium
25758,789268951,Stub,Gary Knapp,New Zealand
25759,789269040,Stub,Jacques Planchard,Belgium
25760,789269054,Start,Karel Poma,Belgium
25761,789269059,Stub,Charles Poswick,Belgium
25762,789269064,Stub,Edouard Pycke,Belgium
25763,789269070,Start,Jean-Joseph Raikem,Belgium
25764,789269072,Stub,François de Robiano,Belgium
25765,789269076,Start,Nicolas-Jean Rouppe,Belgium
25766,789269088,Stub,Herman Schueremans,Belgium
25767,789269093,Start,Henri Simonet,Belgium
25768,789269100,Start,Frank Swaelen,Belgium
25769,789269122,Stub,Tinne Van der Straeten,Belgium
25770,789269125,Stub,Pierre Van Halteren,Belgium
25771,789269128,Stub,Vincent Van Quickenborne,Belgium
25772,789269132,Start,Jan Van Rijswijck,Belgium
25773,789269140,Start,Guillaume-Hippolyte van Volxem,Belgium
25774,789269148,Stub,Omer Vanaudenhove,Belgium
25775,789269157,Start,Herman Vanderpoorten,Belgium
25776,789269162,Stub,Felix Vanderstraeten,Belgium
25777,789269169,Stub,Geert Versnick,Belgium
25778,789269215,Start,Jules Anspach,Belgium
25779,789269218,Stub,Emmanuel de Bethune,Belgium
25780,789269221,Stub,Yvan Ylieff,Belgium
25781,789269261,Stub,Pierre Wigny,Belgium
25782,789269263,Stub,Alfred Vreven,Belgium
25783,789269270,Start,Inge Vervotte,Belgium
25784,789269944,C,Muho Asllani,Albania
25785,789269948,Stub,Jahja Ballhysa,Albania
25786,789269963,Start,Ali Begeja,Albania
25787,789269966,Stub,Teofik Bekteshi,Albania
25788,789269967,Stub,Fuad Bicaku,Albania
25789,789269970,Stub,Hasan Bicaku,Albania
25790,789269975,Stub,Albert Brojka,Albania
25791,789269991,Start,Xhemal Bushati,Albania
25792,789270004,Start,Hito Çako,Albania
25793,789270019,Stub,Irfan Ceklkupa,Albania
25794,789270025,Start,Vangjel Çërrava,Albania
25795,789270044,Stub,Rifat Dedja,Albania
25796,789270051,Start,Sulejman Delvina,Albania
25797,789270058,Stub,Ali Derhemi,Albania
25798,789270072,Start,Izet Dibra,Albania
25799,789270074,Stub,Lublin Dilja,Albania
25800,789270087,Start,Petro Dode,Albania
25801,789270092,C,Hasan Dosti,Albania
25802,789270096,Start,Petrit Dume,Albania
25803,789270101,Stub,Abdyl Dylaveri,Albania
25804,789270104,Start,Pandeli Evangjeli,Albania
25805,789270106,Stub,Qamil Musa Haxhi Feza,Albania
25806,789270118,Stub,Omer Fortuzi,Albania
25807,789270130,Stub,Myqerem Fuga,Albania
25808,789270132,Stub,Sami Gjebero,Albania
25809,789270134,Start,Damian Gjiknuri,Albania
25810,789270140,Stub,Skënder Gjinushi,Albania
25811,789270148,Stub,Lefter Goga,Albania
25812,789270151,Stub,Petro Goga,Albania
25813,789270153,Stub,Zyber Hallulli,Albania
25814,789270155,Start,Edmond Haxhinasto,Albania
25815,789270161,C,Kadri Hazbiu,Albania
25816,789270166,Stub,Hysen Hostopalli,Albania
25817,789270171,Stub,Behexhed Hydi,Albania
25818,789270176,Stub,Nesip Ibrahimi,Albania
25819,789270179,Stub,Shpëtim Idrizi,Albania
25820,789270185,Start,Hekuran Isai,Albania
25821,789270195,Stub,Peço Kagjini,Albania
25822,789270198,Stub,Rasim Kalakula,Albania
25823,789270207,Stub,Qemal Karosmani,Albania
25824,789270209,Stub,Isuf Keçi,Albania
25825,789270214,Start,Abdyl Këllezi,Albania
25826,789270388,Stub,Xhemal Kondi,Albania
25827,789270419,Stub,Servet Libohova,Albania
25828,789270430,Stub,Tomor Malasi,Albania
25829,789270434,Stub,Ali Manaj,Albania
25830,789270437,Stub,Ndue Marashi,Albania
25831,789270444,Stub,Shkelqim Meta,Albania
25832,789270447,Stub,Jashar Mezenxhiu,Albania
25833,789270450,Start,Qirjako Mihali,Albania
25834,789270455,Start,Pali Miska,Albania
25835,789270463,Stub,Tahir Muhedini,Albania
25836,789270480,Start,Manush Myftiu,Albania
25837,789270481,Stub,Xhemal Naipi,Albania
25838,789270489,Stub,Nard Ndoka,Albania
25839,789270517,Start,Sotir Peçi,Albania
25840,789270521,Start,Pilo Peristeri,Albania
25841,789270525,Stub,Sabri Pilkati,Albania
25842,789270538,Stub,Iljaz Reka,Albania
25843,789270551,Stub,Alush Saraçi,Albania
25844,789270555,Stub,Ymer Saraçi,Albania
25845,789270559,Stub,Kasem Sejdini,Albania
25846,789270563,Stub,Qazim Sejdini,Albania
25847,789270565,Stub,Ibrahim Sina,Albania
25848,789270569,Stub,Eqerem Spahia,Albania
25849,789270575,Stub,Edmond Temelko,Albania
25850,789270579,C,Koço Theodhosi,Albania
25851,789270600,Stub,Fuat Toptani,Albania
25852,789270606,Stub,Llazar Treska,Albania
25853,789270614,Stub,Ferit Vokopola,Albania
25854,789270633,Stub,Rustem Ymeri,Albania
25855,789270634,Stub,Vilson Ahmeti,Albania
25856,789270644,Stub,Leandro Zoto,Albania
25857,789270765,Stub,Mustafa Baruti,Albania
25858,789270773,Stub,Abaz Çelkupa,Albania
25859,789270775,Stub,Xhelal Deliallisi,Albania
25860,789270781,Stub,Ibrahim Efendiu,Albania
25861,789270784,Stub,Veli Gërra,Albania
25862,789270787,Stub,Azis Efendi Gjirokastra,Albania
25863,789270791,Stub,Mustafa Hanxhiu,Albania
25864,789270805,Stub,Sherif Lengu,Albania
25865,789270814,Start,Kristo Meksi,Albania
25866,789270816,Stub,Qemal Mullai,Albania
25867,789270819,Stub,Myrteza Ali Struga,Albania
25868,789270821,Stub,Hamdi Ohri,Albania
25869,789270835,Stub,Riza Zogolli,Albania
25870,789271238,Start,Ann Valérie Timothée Milfort,Haiti
25871,789271260,Stub,"Antonio Thomas, conquistador",Spain
25872,789271261,Stub,Ahmed Rafiq Almhadoui,Libya
25873,789271334,Stub,Erwin Angerer,Austria
25874,789271359,Stub,Dagmar Belakowitsch-Jenewein,Austria
25875,789271363,Stub,Reinhard Eugen Bösch,Austria
25876,789271368,Stub,Hermann Brückl,Austria
25877,789271383,Stub,Gerhard Deimek,Austria
25878,789271393,Stub,Rudolf Edlinger,Austria
25879,789271396,Stub,Felix Frank,Austria
25880,789271408,Start,Franz Fischler,Austria
25881,789271413,Stub,Hubert Fuchs,Austria
25882,789271418,Stub,Raimund Grübl,Austria
25883,789271426,Stub,Christian Hafenecker,Austria
25884,789271430,Stub,Roman Haider,Austria
25885,789271433,Stub,Ferdinand Hanusch,Austria
25886,789271437,Stub,Ursula Haubner,Austria
25887,789271439,Stub,Gerald Hauser,Austria
25888,789271440,Stub,Eduard Heinl,Austria
25889,789271444,Stub,Werner Herbert,Austria
25890,789271448,Stub,Christian Höbart,Austria
25891,789271460,Stub,Johannes Hübner,Austria
25892,789271465,Stub,Harald Jannach,Austria
25893,789271468,Stub,Hans-Jörg Jenewein,Austria
25894,789271470,Stub,Andreas Karlsböck,Austria
25895,789271473,Stub,Axel Kassegger,Austria
25896,789271476,Stub,Herbert Kickl,Austria
25897,789271479,Stub,Anneliese Kitzmüller,Austria
25898,789271487,Stub,Wolfgang Klinger,Austria
25899,789271494,Stub,Gerd Krusche,Austria
25900,789271499,Stub,Günther Kumpitsch,Austria
25901,789271501,Stub,Christoph Längle,Austria
25902,789271506,Stub,David Lasar,Austria
25903,789271507,Stub,Christian Lausch,Austria
25904,789271511,Stub,Jessi Lintl,Austria
25905,789271513,Stub,Siegfried Ludwig,Austria
25906,789271533,Stub,Arnd Meißl,Austria
25907,789271539,Stub,Wendelin Mölzer,Austria
25908,789271541,Stub,Edith Mühlberghuber,Austria
25909,789271544,Stub,Monika Mühlwerth,Austria
25910,789271548,Stub,Siegfried Nagl,Austria
25911,789271552,Stub,Werner Neubauer,Austria
25912,789271562,Stub,Reinhard Pisec,Austria
25913,789271569,Stub,Baron Ignaz von Plener,Austria
25914,789271573,Stub,Rudolf Pöder,Austria
25915,789271580,Stub,Michael Raml,Austria
25916,789271589,Stub,Walter Rauch,Austria
25917,789271593,Stub,Josef Riemer,Austria
25918,789271601,Stub,Bernhard Rösch,Austria
25919,789271607,Stub,Walter Rosenkranz,Austria
25920,789271612,Stub,Peter Samt,Austria
25921,789271622,Stub,Thomas Schellenbacher,Austria
25922,789271627,Stub,Thomas Schererbauer,Austria
25923,789271634,Stub,Heinrich Schmelz,Austria
25924,789271641,Stub,Heide Schmidt,Austria
25925,789271647,Stub,Philipp Schrangl,Austria
25926,789271658,Stub,Adolf Stand,Austria
25927,789271676,Stub,Harald Stefan,Austria
25928,789271680,Stub,Petra Steger,Austria
25929,789271683,Stub,Kurt Steyrer,Austria
25930,789271685,Start,Terezija Stoisits,Austria
25931,789271708,Stub,Stephan Tauschitz,Austria
25932,789271710,Stub,Bernhard Themessl,Austria
25933,789271723,Stub,Peter Westenthaler,Austria
25934,789271729,Stub,Peter Wurm,Austria
25935,789271733,Stub,Wolfgang Zanger,Austria
25936,789272024,C,Prokop Murra,Albania
25937,789272277,Stub,Johann Jakob Blumer,Switzerland
25938,789272280,Stub,Pascale Bruderer,Switzerland
25939,789272285,Stub,Édouard Dapples,Switzerland
25940,789272324,Stub,Mark Muller,Switzerland
25941,789272327,Stub,Paul Nagel (politician),Switzerland
25942,789272337,Stub,Mauro Poggia,Italy
25943,789272355,Stub,Alfred Weber (Swiss politician),Switzerland
25944,789272697,Start,Nenad Čanak,Serbia
25945,789272726,Stub,Dragan Đorđević,Serbia
25946,789272748,C,Svetozar Miletić,Serbia
25947,789272750,Stub,Zoran Milinković (politician),Serbia
25948,789272788,Start,Miodrag Rakić,Serbia
25949,789272790,Stub,Sanda Rašković Ivić,Serbia
25950,789272796,Stub,Nikola Šećeroski,Serbia
25951,789272808,Start,Miroslav Vasin,Serbia
25952,789272946,Stub,You Hwai-yin,Taiwan
25953,789273182,Stub,Tomaž Ertl,Slovenia
25954,789273199,Start,Janko Kersnik,Carniolan
25955,789275099,Stub,Jon Castañares,Spain
25956,789275105,Stub,José de Castro y Orozco,Spain
25957,789275198,FA,Tirso de Olazábal y Lardizábal,Spain
25958,789275210,Stub,Óscar López Águeda,Spain
25959,789275288,Start,Pedro Zerolo,Spain
25960,789275446,Stub,José María Gamazo,Spain
25961,789275993,Stub,Lilja Dögg Alfreðsdóttir,Iceland
25962,789276009,Start,Sigurður Bjarnason (politician),Iceland
25963,789276615,Stub,Ubaldino Peruzzi,Italy
25964,789276779,Stub,Luigi Guglielmo Cambray-Digny,Italy
25965,789277725,Stub,Ahmed Ali Kohzad,Pakistan
25966,789277840,Stub,Iqbal Mohammad Ali,Pakistan
25967,789277902,Start,Shahnaz Wazir Ali,Pakistan
25968,789277950,Stub,Shagufta Anwar,Pakistan
25969,789277980,Stub,Begum Ishrat Ashraf,Pakistan
25970,789278135,Stub,Sabir Ali Baloch,Pakistan
25971,789278146,Start,Abdul Nabi Bangash,Pakistan
25972,789278154,Stub,Bahadur Khan Bangulzai,Pakistan
25973,789278185,Start,Saima Akhtar Bharwana,Pakistan
25974,789278247,Stub,Hermann Baranowski,Germany
25975,789278683,Stub,Ilyas Chinioti,Pakistan
25976,789278685,Stub,Giovanni Angelini,Italy
25977,789278734,Stub,Azeem Daultana,Pakistan
25978,789278798,Start,Shahzad Elahi,Pakistan
25979,789278830,Start,Sharmila Farooqi,Pakistan
25980,789278866,Stub,Babar Khan Ghauri,Pakistan
25981,789278871,Stub,Syed Ghawas,Pakistan
25982,789279073,Stub,José Joaquim Cardoso de Melo Neto,Brazil
25983,789279371,Stub,Armando de Sales Oliveira,Brazil
25984,789279408,Stub,Haji Syed Hussain Hazara,Pakistan
25985,789279416,Stub,Abdul Halim Khan,Pakistan
25986,789279536,Stub,Nawabzada Abdul Ghafoor Khan Hoti,Pakistan
25987,789279684,Start,Farahnaz Ispahani,Pakistan
25988,789279687,Stub,Iqbal Khan Jadoon,Pakistan
25989,789279708,Start,Nasreen Jalil,Pakistan
25990,789279731,Stub,Jan Mohammad Jamali,Pakistan
25991,789279824,Start,Valdomiro Castilho de Lima,Brazil
25992,789280740,Stub,Pedro Manuel de Toledo,Brazil
25993,789281092,Stub,Fazal Ali Shah,Pakistan
25994,789281142,Start,Muhammad Sarwar Khan,Pakistan
25995,789281198,Stub,Khalil Tahir Sandhu,Pakistan
25996,789281286,Stub,Arbab Alamgir Khan,Pakistan
25997,789281328,Stub,Chaudhry Ali Akbar Khan,Pakistan
25998,789281409,Stub,Khurshid Ali Khan,Pakistan
25999,789281450,Start,Anna Hedh,Sweden
26000,789281571,Stub,Qurban Ali Khan,Pakistan
26001,789281609,Stub,Rashid Akbar Khan,Pakistan
26002,789281622,Stub,Saeed Akbar Khan,Pakistan
26003,789281637,Stub,Sangeen Wali Khan,Pakistan
26004,789281650,Stub,Sardar Muhammad Yusuf Khan,Pakistan
26005,789282295,Stub,Sahibzada Mohammad Khurshid,Pakistan
26006,789282348,Start,Hajiani Lanjo,Pakistan
26007,789283200,Stub,Ali Muhammad Khan Mahar,Pakistan
26008,789283262,Stub,Shirala Mallick,Pakistan
26009,789283406,Stub,Ahmad Hardi,Iraq
26010,789284069,Start,Najeeb Ahmed,Pakistan
